Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File,Imputed,Actual Expenditure (UGX) - Original,Released Budget (UGX) - Original,Execution_Rate,Absorption_Rate
13,Education,17/18,2.49,2.98,2.92,2.25e-06,2.638713175492499e-12,0.0001172690763052209,2489997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.98,1.1726907630522088,0.9798657718120806
13,Education,17/18,2.49,2.66,2.77,2.25e-06,2.503162841135008e-12,0.0001112449799196787,2489997.23,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.77,2.66,1.112449799196787,1.0413533834586466
13,Education,17/18,2.49,2.26,2.22,2.25e-06,2.006144948490873e-12,8.915662650602411e-05,2489997.78,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.22,2.26,0.891566265060241,0.9823008849557524
13,Education,17/18,2.49,2.45,2.41,2.25e-06,2.177842038677029e-12,9.678714859437752e-05,2489997.59,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.41,2.45,0.967871485943775,0.9836734693877551
13,Education,17/18,2.49,7.23,7.94,2.25e-06,7.175131031989879e-12,0.0003188755020080321,2489992.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,7.94,7.23,1.2,1.0982019363762103
13,Education,17/18,2.49,2.32,2.28,2.25e-06,2.060365082233869e-12,9.156626506024095e-05,2489997.72,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.28,2.32,0.9156626506024095,0.9827586206896551
13,Education,17/18,2.49,5.27,5.27,2.25e-06,4.762335080426531e-12,0.0002116465863453815,2489994.73,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.27,5.27,1.2,1.0
13,Education,17/18,2.49,2.25,2.21,2.25e-06,1.997108259533707e-12,8.875502008032128e-05,2489997.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.21,2.25,0.8875502008032128,0.9822222222222222
13,Education,17/18,2.49,6.78,6.68,2.25e-06,6.03650822338695e-12,0.0002682730923694779,2489993.32,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,6.68,6.78,1.2,0.9852507374631267
13,Education,17/18,2.49,4.63,4.58,2.25e-06,4.138803542382071e-12,0.0001839357429718876,2489995.42,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.58,4.63,1.2,0.9892008639308856
13,Education,17/18,2.49,2.8,2.76,2.25e-06,2.494126152177842e-12,0.0001108433734939759,2489997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.8,1.1084337349397588,0.9857142857142857
13,Education,17/18,2.49,3.9,3.84,2.25e-06,3.47008855955178e-12,0.0001542168674698795,2489996.16,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.84,3.9,1.2,0.9846153846153846
13,Education,17/18,2.49,5.04,5.01,2.25e-06,4.527381167540213e-12,0.0002012048192771084,2489994.99,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.01,5.04,1.2,0.994047619047619
13,Education,17/18,2.49,2.96,2.92,2.25e-06,2.638713175492499e-12,0.0001172690763052209,2489997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.96,1.1726907630522088,0.9864864864864865
13,Education,17/18,2.49,2.28,2.25,2.25e-06,2.033255015362371e-12,9.036144578313253e-05,2489997.75,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.25,2.28,0.9036144578313252,0.986842105263158
13,Education,17/18,2.49,5.17,4.91,2.25e-06,4.437014277968552e-12,0.0001971887550200803,2489995.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.91,5.17,1.2,0.9497098646034816
13,Education,17/18,2.49,4.59,4.53,2.25e-06,4.09362009759624e-12,0.0001819277108433735,2489995.47,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.53,4.59,1.2,0.9869281045751634
13,Education,17/18,2.49,2.57,2.54,2.25e-06,2.295318995120188e-12,0.0001020080321285141,2489997.46,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.54,2.57,1.0200803212851406,0.9883268482490273
13,Education,17/18,2.49,3.05,2.94,2.25e-06,2.656786553406832e-12,0.0001180722891566265,2489997.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.94,3.05,1.1807228915662649,0.9639344262295082
13,Education,17/18,2.49,3.83,3.72,2.25e-06,3.361648292065788e-12,0.0001493975903614458,2489996.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.72,3.83,1.2,0.9712793733681463
13,Education,17/18,2.49,3.42,3.65,2.25e-06,3.298391469365625e-12,0.0001465863453815261,2489996.35,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.65,3.42,1.2,1.067251461988304
13,Education,17/18,2.49,3.3,3.26,2.25e-06,2.945960600036146e-12,0.0001309236947791164,2489996.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.26,3.3,1.2,0.9878787878787879
13,Education,17/18,2.49,1.67,1.61,2.25e-06,1.454906922103741e-12,6.465863453815262e-05,2489998.39,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,1.61,1.67,0.646586345381526,0.9640718562874252
13,Education,17/18,2.49,3.15,3.11,2.25e-06,2.810410265678655e-12,0.0001248995983935743,2489996.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.11,3.15,1.2,0.9873015873015872
13,Education,17/18,2.49,3.31,3.37,2.25e-06,3.045364178564974e-12,0.0001353413654618474,2489996.63,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.37,3.31,1.2,1.0181268882175227
13,Education,17/18,2.49,2.82,2.76,2.25e-06,2.494126152177842e-12,0.0001108433734939759,2489997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.82,1.1084337349397588,0.9787234042553191
13,Education,17/18,2.49,0.95,0.96,2.25e-06,8.675221398879451e-13,3.855421686746987e-05,2489999.04,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,0.96,0.95,0.38554216867469876,1.0105263157894737
10,Agriculture,17/18,11.15,9477500.0,9923500.0,1.01e-05,8.967558286643773e-06,89.0,1226500.0,Satisfactorily Spent,110.66,"Class: Outputs Provided
211101 General Staff Salaries
211102 Contract Staff Salaries (Incl. Casuals, Temporary)
211103 Allowances
212101 Social Security Contributions
213001 Medical expenses (To employees)
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221005 Hire of Venue (chairs, projector, etc)
221007 Books, Periodicals & Newspapers
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223001 Property Expenses
223002 Rates
223004 Guard and Security services
223005 Electricity
223006 Water
223007 Other Utilities- (fuel, gas, firewood, charcoal)
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,17/18,872.94,741999000.0,776916600.0,0.000788849,0.0007020753659859027,89.0,96023400.0,Satisfactorily Spent,110.66,"224001 Medical Supplies
224002 General Supply of Goods and Services
224003 Classified Expenditure
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
225003 Taxes on (Professional) Services
226001 Insurances
226002 Licenses
227001 Travel inland
227002 Travel abroad
227003 Carriage, Haulage, Freight and transport hire
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture
228004 Maintenance – Other
229201 Sale of goods purchased for resale
273101 Medical expenses (To general Public)
273102 Incapacity, death benefits and funeral expenses
273103 Retrenchment costs
281401 Rental – non produced assets
282101 Donations
282102 Fines and Penalties/ Court wards
282103 Scholarships and related costs
282104 Compensation to 3rd Parties
282151 Fines and Penalties – to other govt units
282161 Disposal of Assets (Loss/Gain)",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,17/18,2398.33,2038580500.0,2134513700.0,0.002167296,0.001928893638170974,89.0,263816300.0,Satisfactorily Spent,110.66,"312104 Other Structures
211101 General Staff Salaries
312103 Roads and Bridges.
311101 Land
224003 Classified Expenditure
211103 Allowances
312101 Non-Residential Buildings
263204 Transfers to other govt. Units (Capital)
211102 Contract Staff Salaries (Incl. Casuals,
Temporary)
224001 Medical Supplies
263104 Transfers to other govt. Units (Current)
224006 Agricultural Supplies
227001 Travel inland
263106 Other Current grants (Current)
221010 Special Meals and Drinks
225001 Consultancy Services- Short term
312207 Classified Assets
211104 Statutory salaries
225002 Consultancy Services- Long-term
312202 Machinery and Equipment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0470588235294118
13,Education,17/18,1878.181,1652799280.0,1709144710.0,0.001697254,0.001544500912705585,91.0,169036290.0,Satisfactorily Spent,110.66,"017 Ministry of Energy and Mineral
Development
02 Large Hydro power infrastructure
113 Uganda National Roads Authority
51 National Roads Maintenance & Construction
013 Ministry of Education and Sports
05 Skills Development
012 Ministry of Lands, Housing & Urban
Development
01 Land, Administration and Management
(MLHUD)
014 Ministry of Health
05 Pharmaceutical and other Supplies
123 Rural Electrification Agency (REA)
51 Rural Electrification
122 Kampala Capital City Authority
06 Urban Road Network Development
019 Ministry of Water and Environment
02 Urban Water Supply and Sanitation
022 Ministry of Tourism, Wildlife and
Antiquities
03 Tourism , Wildlife conservation and Museums
008 Ministry of Finance, Planning & Economic
Dev.
10 Development Policy and Investment Promotion
156 Uganda Land Commission
51 Government Land Administration
309 National Identification and Registration
Authority (NIRA)
21 Governance, Legal, Administration and
Institutional Support
010 Ministry of Agriculture, Animal & Fisheries
01 Crop Resources
011 Ministry of Local Government
17 Local Government Administration and
Development
117 Uganda Tourism Board
53 Tourism Development
126 National Information Technology Authority
04 Electronic Public Services Delivery (e-
transformation)
104 Parliamentary Commission
51 Parliament
136 Makerere University
51 Delivery of Tertiary Education
150 National Environment Management
Authority
51 Environmental Management
161 Mulago Hospital Complex",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0340909090909092
13,Education,17/18,1878.181,1652799280.0,1709144710.0,0.001697254,0.001544500912705585,91.0,169036290.0,Satisfactorily Spent,110.66,"017 Ministry of Energy and Mineral
Development
02 Large Hydro power infrastructure
113 Uganda National Roads Authority
51 National Roads Maintenance & Construction
013 Ministry of Education and Sports
05 Skills Development
012 Ministry of Lands, Housing & Urban
Development
01 Land, Administration and Management
(MLHUD)
014 Ministry of Health
05 Pharmaceutical and other Supplies
123 Rural Electrification Agency (REA)
51 Rural Electrification
122 Kampala Capital City Authority
06 Urban Road Network Development
019 Ministry of Water and Environment
02 Urban Water Supply and Sanitation
022 Ministry of Tourism, Wildlife and
Antiquities
03 Tourism , Wildlife conservation and Museums
008 Ministry of Finance, Planning & Economic
Dev.
10 Development Policy and Investment Promotion
156 Uganda Land Commission
51 Government Land Administration
309 National Identification and Registration
Authority (NIRA)
21 Governance, Legal, Administration and
Institutional Support
010 Ministry of Agriculture, Animal & Fisheries
01 Crop Resources
011 Ministry of Local Government
17 Local Government Administration and
Development
117 Uganda Tourism Board
53 Tourism Development
126 National Information Technology Authority
04 Electronic Public Services Delivery (e-
transformation)
104 Parliamentary Commission
51 Parliament
136 Makerere University
51 Delivery of Tertiary Education
150 National Environment Management
Authority
51 Environmental Management
161 Mulago Hospital Complex",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0340909090909092
13,Education,17/18,1878.181,1652799280.0,1709144710.0,0.001697254,0.001544500912705585,91.0,169036290.0,Satisfactorily Spent,110.66,"017 Ministry of Energy and Mineral
Development
02 Large Hydro power infrastructure
113 Uganda National Roads Authority
51 National Roads Maintenance & Construction
013 Ministry of Education and Sports
05 Skills Development
012 Ministry of Lands, Housing & Urban
Development
01 Land, Administration and Management
(MLHUD)
014 Ministry of Health
05 Pharmaceutical and other Supplies
123 Rural Electrification Agency (REA)
51 Rural Electrification
122 Kampala Capital City Authority
06 Urban Road Network Development
019 Ministry of Water and Environment
02 Urban Water Supply and Sanitation
022 Ministry of Tourism, Wildlife and
Antiquities
03 Tourism , Wildlife conservation and Museums
008 Ministry of Finance, Planning & Economic
Dev.
10 Development Policy and Investment Promotion
156 Uganda Land Commission
51 Government Land Administration
309 National Identification and Registration
Authority (NIRA)
21 Governance, Legal, Administration and
Institutional Support
010 Ministry of Agriculture, Animal & Fisheries
01 Crop Resources
011 Ministry of Local Government
17 Local Government Administration and
Development
117 Uganda Tourism Board
53 Tourism Development
126 National Information Technology Authority
04 Electronic Public Services Delivery (e-
transformation)
104 Parliamentary Commission
51 Parliament
136 Makerere University
51 Delivery of Tertiary Education
150 National Environment Management
Authority
51 Environmental Management
161 Mulago Hospital Complex",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,Yes,,,1.2,1.0340909090909092
