Vote,Sector,Subprogram,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Performance (%),Deviation (UGX),Execution Status,Source File
010,Agriculture,"01 Headquarters
10 Department of Planning
13 Internal Audit
22 Agricultural Statistical Unit
25 Human Resource Management Department
1328 Support to Agricultural Training Institutions
1411 The COMESA Seed Harmonization Implementation
Plan (COMSHIP) Project
1444 Agriculture Value Chain Development
1618 Retooling of Ministry Agriculture, Animal Industry
and Fisheries
1663 China-Uganda South-South Cooperation Project Phase
III",Unknown,4.92,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"01 Headquarters
10 Department of Planning
13 Internal Audit
22 Agricultural Statistical Unit
25 Human Resource Management Department
1328 Support to Agricultural Training Institutions
1411 The COMESA Seed Harmonization Implementation
Plan (COMSHIP) Project
1444 Agriculture Value Chain Development
1618 Retooling of Ministry Agriculture, Animal Industry
and Fisheries
1663 China-Uganda South-South Cooperation Project Phase
III",Unknown,4.92,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0101 Crop Resources 389.36 267.72 194.80 68.8% 50.0% 72.8%
Development Projects.
1263 Agriculture Cluster Development Project 296.26 203.53 137.80 68.7% 46.5% 67.7%
1316 Enhancing National Food Security through increased 40.30 0.85 0.82 2.1% 2.0% 97.5%
Rice production in Eastern Uganda
1425 Multisectoral Food Safety & Nutrition Project 16.61 16.83 16.37 101.3% 98.6% 97.3%
1508 National Oil Palm Project 36.19 46.52 39.80 128.5% 110.0% 85.6%",Unknown,389.36,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0101 Crop Resources 389.36 267.72 194.80 68.8% 50.0% 72.8%
Development Projects.
1263 Agriculture Cluster Development Project 296.26 203.53 137.80 68.7% 46.5% 67.7%
1316 Enhancing National Food Security through increased 40.30 0.85 0.82 2.1% 2.0% 97.5%
Rice production in Eastern Uganda
1425 Multisectoral Food Safety & Nutrition Project 16.61 16.83 16.37 101.3% 98.6% 97.3%
1508 National Oil Palm Project 36.19 46.52 39.80 128.5% 110.0% 85.6%",Unknown,389.36,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0101 Crop Resources 389.36 267.72 194.80 68.8% 50.0% 72.8%
Development Projects.
1263 Agriculture Cluster Development Project 296.26 203.53 137.80 68.7% 46.5% 67.7%
1316 Enhancing National Food Security through increased 40.30 0.85 0.82 2.1% 2.0% 97.5%
Rice production in Eastern Uganda
1425 Multisectoral Food Safety & Nutrition Project 16.61 16.83 16.37 101.3% 98.6% 97.3%
1508 National Oil Palm Project 36.19 46.52 39.80 128.5% 110.0% 85.6%",Unknown,389.36,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0104 Fisheries Resources 2.38 2.30 2.15 96.6% 90.2% 93.3%
Development Projects.
1494 Promoting commercial aquaculture in Uganda Project 2.38 2.30 2.15 96.6% 90.2% 93.3%",Unknown,2.38,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0105 Agriculture Infrastructure, 6.91 8.79 5.43 127.2% 78.6% 61.8%
Mechanization and Water for Agricultural Production
Development Projects.
1323 The Project on Irrigation Scheme Development in 6.91 8.79 5.43 127.2% 78.6% 61.8%
Central and Eastern Uganda (PISD)-JICA Supported Project",Unknown,6.91,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0105 Agriculture Infrastructure, 6.91 8.79 5.43 127.2% 78.6% 61.8%
Mechanization and Water for Agricultural Production
Development Projects.
1323 The Project on Irrigation Scheme Development in 6.91 8.79 5.43 127.2% 78.6% 61.8%
Central and Eastern Uganda (PISD)-JICA Supported Project",Unknown,6.91,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0105 Agriculture Infrastructure, 6.91 8.79 5.43 127.2% 78.6% 61.8%
Mechanization and Water for Agricultural Production
Development Projects.
1323 The Project on Irrigation Scheme Development in 6.91 8.79 5.43 127.2% 78.6% 61.8%
Central and Eastern Uganda (PISD)-JICA Supported Project",Unknown,6.91,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0105 Agriculture Infrastructure, 6.91 8.79 5.43 127.2% 78.6% 61.8%
Mechanization and Water for Agricultural Production
Development Projects.
1323 The Project on Irrigation Scheme Development in 6.91 8.79 5.43 127.2% 78.6% 61.8%
Central and Eastern Uganda (PISD)-JICA Supported Project",Unknown,6.91,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0149 Policy, Planning and Support 107.47 61.59 51.10 57.3% 47.5% 83.0%
Services
Development Projects.
1444 Agriculture Value Chain Development 107.47 61.59 51.10 57.3% 47.5% 83.0%",Unknown,107.47,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0149 Policy, Planning and Support 107.47 61.59 51.10 57.3% 47.5% 83.0%
Services
Development Projects.
1444 Agriculture Value Chain Development 107.47 61.59 51.10 57.3% 47.5% 83.0%",Unknown,107.47,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0105 Urban Commercial and Production Services,Unknown,7.19,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme 0105 Urban Commercial and Production
Services",Unknown,7.19,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"13 Urban Commercial and Production Services
1686 Retooling of Kampala Capital City Authority",Unknown,0.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"A fully functional National Livestock Registry and National Text
Data Bank established",Unknown,1.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Number of NAGRC & DB farms identified for fish promotion Number
and production",Unknown,2.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"01 Headquarters-NAGRC&DB
02 Dairy cattle
03 Beef cattle
04 Poultry
05 Small ruminants &non ruminants
06 Pasture and feeds
08 National Animal Data Bank
09 Fish breeding and production
10 Assisted Reproductive Technologies (ARTs)",Unknown,6.77,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0151 Agricultural Research,Unknown,110.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,Programme 0151 Agricultural Research,Unknown,110.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"01 Headquarters
07 National Crops Resources Research Institute
08 National Fisheries Resources Research Institute
09 National Forestry Resources Research Institute
10 National Livestock Resources Research
11 National Semi arid Resources Research
12 National Laboratories Research
13 Abi ZARDI
14 Bulindi ZARDI
15 Kachwekano ZARDI
16 Mukono ZARDI
17 Ngetta ZARDI
18 Nabium ZARDI
19 Mbarara ZARDI
20 Buginyaya ZARDI
21 Rwebitaba ZARDI
26 NARO Internal Audit
27 National Coffee Research Institute",Unknown,48.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"01 Headquarters
07 National Crops Resources Research Institute
08 National Fisheries Resources Research Institute
09 National Forestry Resources Research Institute
10 National Livestock Resources Research
11 National Semi arid Resources Research
12 National Laboratories Research
13 Abi ZARDI
14 Bulindi ZARDI
15 Kachwekano ZARDI
16 Mukono ZARDI
17 Ngetta ZARDI
18 Nabium ZARDI
19 Mbarara ZARDI
20 Buginyaya ZARDI
21 Rwebitaba ZARDI
26 NARO Internal Audit
27 National Coffee Research Institute",Unknown,48.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"01 Headquarters
07 National Crops Resources Research Institute
08 National Fisheries Resources Research Institute
09 National Forestry Resources Research Institute
10 National Livestock Resources Research
11 National Semi arid Resources Research
12 National Laboratories Research
13 Abi ZARDI
14 Bulindi ZARDI
15 Kachwekano ZARDI
16 Mukono ZARDI
17 Ngetta ZARDI
18 Nabium ZARDI
19 Mbarara ZARDI
20 Buginyaya ZARDI
21 Rwebitaba ZARDI
26 NARO Internal Audit
27 National Coffee Research Institute",Unknown,48.55,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"0382 Support for NARO
1560 Relocation and Operationalisation of the National
Livestock Resources Research Institute (NALIRRI)",Unknown,50.17,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0154 Agriculture Advisory Services,Unknown,152.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0154 Agriculture Advisory Services,Unknown,152.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,152.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,Programme 0154 Agriculture Advisory Services,Unknown,152.03,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,1219 Cotton Production Improvement,Unknown,4.21,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Class: Outputs Provided
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212201 Social Security Contributions
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223001 Property Expenses
223002 Rates
223004 Guard and Security services
223005 Electricity
223006 Water
223007 Other Utilities- (fuel, gas, firewood, charcoal)
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
226001 Insurances
227001 Travel inland
227002 Travel abroad
227003 Carriage, Haulage, Freight and transport hire
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil",Unknown,4.41,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,• Coffee production volumes per year in 60 kilo bags Number,Unknown,8628887.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Class: Outputs Provided
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212101 Social Security Contributions
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221005 Hire of Venue (chairs, projector, etc)
221007 Books, Periodicals & Newspapers
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223002 Rates
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
223901 Rent – (Produced Assets) to other govt. units
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
225003 Taxes on (Professional) Services",Unknown,101.02,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0182 District Production Services,Unknown,126.86,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,Programme 0182 District Production Services,Unknown,126.86,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,04 Production and Marketing,Unknown,111.06,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,0100 Production Development,Unknown,15.81,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Class: Outputs Funded
263314 Conditional transfers for Agric Extension
263340 Other grants
263348 Conditional Transfers for Production and marketing
321466 Sector Conditional Grant (Wage)
321470 Development Grant",Unknown,126.86,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Class: Outputs Funded
263314 Conditional transfers for Agric Extension
263340 Other grants
263348 Conditional Transfers for Production and marketing
321466 Sector Conditional Grant (Wage)
321470 Development Grant",Unknown,126.86,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Class: Outputs Funded
263314 Conditional transfers for Agric Extension
263340 Other grants
263348 Conditional Transfers for Production and marketing
321466 Sector Conditional Grant (Wage)
321470 Development Grant",Unknown,126.86,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"0301 Energy Planning,Management & Infrastructure
Dev't
0302 Large Hydro power infrastructure
0303 Petroleum Exploration, Development, Production,
Value Addition and Distribution and Petrolleum Products
0305 Mineral Exploration, Development & Value
Addition
0349 Policy, Planning and Support Services",Unknown,652.95,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,• Value of mineral production (UGX Billion) Value,Unknown,450.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"03 Energy Resources Directorate
09 Renewable Energy Department
10 Energy Efficiency and conservation Department
11 Electrical Power Department
20 Nuclear Energy Department
1221 Opuyo Moroto Interconnection Project
1259 Kampala-Entebbe Expansion Project
1388 Mbale-Bulambuli (Atari) 132KV transmission line and
Associated Substation
1391 Lira-Gulu-Agago 132KV transmission project
1409 Mirama - Kabale 132kv Transmission Project
1426 Grid Expansion and Reinforcement Project -Lira,
Gulu, Nebbi to Arua Transmission Line
1428 Energy for Rural Transformation (ERT) Phase III
1429 ORIO Mini Hydro Power and Rural Electrification
Project
1492 Kampala Metropolitan Transmission System
Improvement Project
1497 Masaka-Mbarara Grid Expansion Line
1654 Power Supply to industrial parks and Power
Transmission Line Extension
1655 Kikagati Nsongezi Transmission Line",Unknown,0.4,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme 0303 Petroleum Exploration, Development,
Production, Value Addition and Distribution and
Petrolleum Products",Unknown,53.34,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"04 Directorate of Petroleum
12 Petroleum Exploration, Development and Production
(Upstream) Department
13 Midstream Petroleum Department
14 Petroleum Supply (Downstream) Department",Unknown,0.47,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0301 Energy Planning,Management & 479.85 89.80 88.10 18.7% 18.4% 98.1%
Infrastructure Dev't
Development Projects.
1221 Opuyo Moroto Interconnection Project 19.19 19.10 19.10 99.5% 99.5% 100.0%
1259 Kampala-Entebbe Expansion Project 20.11 5.69 5.69 28.3% 28.3% 100.0%
1388 Mbale-Bulambuli (Atari) 132KV transmission line and 1.92 0.00 0.00 0.0% 0.0% 0.0%
Associated Substation
1391 Lira-Gulu-Agago 132KV transmission project 38.50 0.00 0.00 0.0% 0.0% 0.0%
1426 Grid Expansion and Reinforcement Project -Lira, 57.56 54.81 54.81 95.2% 95.2% 100.0%
Gulu, Nebbi to Arua Transmission Line
1428 Energy for Rural Transformation (ERT) Phase III 28.40 10.21 8.51 36.0% 30.0% 83.3%
1497 Masaka-Mbarara Grid Expansion Line 142.78 0.00 0.00 0.0% 0.0% 0.0%
1654 Power Supply to industrial parks and Power 136.85 0.00 0.00 0.0% 0.0% 0.0%
Transmission Line Extension
1655 Kikagati Nsongezi Transmission Line 34.54 0.00 0.00 0.0% 0.0% 0.0%",Unknown,479.85,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"Programme: 0303 Petroleum Exploration, Development, 4.50 4.45 4.45 98.8% 98.8% 100.0%
Production, Value Addition and Distribution and
Petrolleum Products
Development Projects.
1410 Skills for Oil and Gas Africa (SOGA) 4.50 4.45 4.45 98.8% 98.8% 100.0%",Unknown,4.5,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"03 Petroleum Exploration
04 Development and Production
05 Refinery, Conversion, Transmission and Storage
06 Environmental and Data Management
07 Technical Support Services
08 ICT and Data Management",Unknown,3.62,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"• Number of MDAs, LGs, Hospitals, Schools utilizing services Number
(internet, data centre, IFMIS, Leased lines and Dark fibre)
over the National Backbone infrastructure bandwidth per
inhabitant",Unknown,700.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"• Number of MDAs, LGs, Hospitals, Schools utilizing services Number
(internet, data centre, IFMIS, Leased lines and Dark fibre)
over the National Backbone infrastructure bandwidth per
inhabitant",Unknown,700.0,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,29.88,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,29.88,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",Unknown,29.88,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0701 Pre-Primary and Primary Education,Unknown,29.88,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0701 Pre-Primary and Primary Education,Unknown,29.88,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"02 Basic Education
1339 Emergency Construction of Primary Schools Phase II",Unknown,18.89,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"02 Basic Education
1339 Emergency Construction of Primary Schools Phase II",Unknown,18.89,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"02 Basic Education
1339 Emergency Construction of Primary Schools Phase II",Unknown,18.89,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0702 Secondary Education,Unknown,40.67,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0702 Secondary Education,Unknown,40.67,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II
1665 Uganda Secondary Education Expansion Project",Unknown,24.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II
1665 Uganda Secondary Education Expansion Project",Unknown,24.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II
1665 Uganda Secondary Education Expansion Project",Unknown,24.05,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0704 Higher Education,Unknown,58.46,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,07 Higher Education,Unknown,53.17,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"05 BTVET
10 NHSTC
11 Dept. Training Institutions
1310 Albertine Region Sustainable Development Project
1338 Skills Development Project
1368 John Kale Institute of Science and Technology
(JKIST)
1378 Support to the Implementation of Skilling Uganda
Strategy (BTC)
1412 The Technical Vocational Education and Training
(TVET-LEAD)
1432 OFID Funded Vocational Project Phase II",Unknown,54.71,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"04 Teacher Education
09 Education Standards Agency
1458 Improvement of Secondary Teachers Education-
Kabale and Mubende NTCs",Unknown,14.37,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"04 Teacher Education
09 Education Standards Agency
1458 Improvement of Secondary Teachers Education-
Kabale and Mubende NTCs",Unknown,14.37,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,Programme 0707 Physical Education and Sports,Unknown,22.25,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,06 Special Needs Education and Career Guidance,Unknown,1.9,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"1308 Development and Improvement of Special Needs
Education (SNE)",Unknown,2.7,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"01 Headquarter
08 Planning
13 Internal Audit
16 Human Resource Management Department
1601 Retooling of Ministry of Education and Sports",Unknown,48.98,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"01 Headquarter
08 Planning
13 Internal Audit
16 Human Resource Management Department
1601 Retooling of Ministry of Education and Sports",Unknown,48.98,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,21.77,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,21.77,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,29.78,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,29.78,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,0708 Education and Social Services,Unknown,47.45,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"11 Education and Social Services
1686 Retooling of Kampala Capital City Authority",Unknown,44.78,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,13.01,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,13.01,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,10.69,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,10.69,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"04 Faculty of Techno Science
05 Research and Innovation Department
06 Faculty of Education
07 Faculty of Health Sciences
08 Faculty of Science
09 Agriculture and Environmental Science
10 Faculty of Management Science",Unknown,1.68,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"04 Faculty of Techno Science
05 Research and Innovation Department
06 Faculty of Education
07 Faculty of Health Sciences
08 Faculty of Science
09 Agriculture and Environmental Science
10 Faculty of Management Science",Unknown,1.68,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"04 Faculty of Techno Science
05 Research and Innovation Department
06 Faculty of Education
07 Faculty of Health Sciences
08 Faculty of Science
09 Agriculture and Environmental Science
10 Faculty of Management Science",Unknown,1.68,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
010,Agriculture,"04 Faculty of Techno Science
05 Research and Innovation Department
06 Faculty of Education
07 Faculty of Health Sciences
08 Faculty of Science
09 Agriculture and Environmental Science
10 Faculty of Management Science",Unknown,1.68,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,0752 Education Personnel Policy and Management,Unknown,9.36,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0752 Education Personnel Policy and
Management",Unknown,9.36,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"01 Headquarters
1602 Retooling of Education service Commission",Unknown,9.17,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme
0751 Delivery of Tertiary Education",Unknown,332.35,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme
0751 Delivery of Tertiary Education",Unknown,332.35,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,30.72,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,30.72,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"02 College of Natural Sciences
03 College of Health Sciences
04 College of Business and Management Sciences
05 College of Computing and Information Sciences",Unknown,1.93,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,21.69,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,21.69,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"03 Faculty of Science
04 Faculty of Medicine
06 Faculty of Applied Sciences
07 Faculty of Computing and Informatics
08 Faculty of Business and management Sciences
09 Faculty of Interdisciplinary Studies
10 Institute of Maternal and New born Child Health
11 Directorate of Research and Graduate Training
12 Centre of Innovations and Technology Transfer",Unknown,6.63,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
014,Health,"03 Faculty of Science
04 Faculty of Medicine
06 Faculty of Applied Sciences
07 Faculty of Computing and Informatics
08 Faculty of Business and management Sciences
09 Faculty of Interdisciplinary Studies
10 Institute of Maternal and New born Child Health
11 Directorate of Research and Graduate Training
12 Centre of Innovations and Technology Transfer",Unknown,6.63,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,95.41,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,95.41,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,1.96,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,1.96,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"14 Faculty of Computing and Informatics
15 Faculty of Management
16 Faculty of Marketing Leisure & Hosp Mgt
17 Faculty of Commerce
18 Faculty of Vocational Distance Education
19 Faculty of Graduate Studies & Research
20 Faculty of Entrepreneurship & Business Administration
21 Arua Campus
22 Mbarara Campus
23 Mbale Campus
24 Jinja Campus
25 Faculty of Energy Economics & Mgt",Unknown,0.16,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,88.74,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"0713 Support Services Programme
0714 Delivery of Tertiary Education Programme",Unknown,88.74,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,51.82,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"Programme 0714 Delivery of Tertiary Education
Programme",Unknown,51.82,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
013,Education,"03 Faculty of Arts & Social Sciences
04 Faculty of Science
05 School of Management & Entrepreneurship
06 Faculty of Engineering
07 Faculty of Education
08 Faculty of Vocational Studies
09 Faculty of Special Needs and Rehabilitation
10 Graduate School
11 Affiliations & Extensions
12 ODEL (Distance e-learning)
13 DEPE (Distance Education, Primary External)",Unknown,11.71,,,,,,Final%20ABPR%20FY%202020-21%281%29.pdf
